X1,name,school,year,first,last,country,n,temp,first.first,first.middle,patronym,middle
4,Лейла Адамян,NA,NA,Лейла Вагоевна,Адамян,russia_patronyms,NA,NA,Лейла,Вагоевна,Вагоевна,NA
124,Михаил Воевода,NA,NA,Михаил Иванович,Воевода,russia_patronyms,NA,NA,Михаил,Иванович,Иванович,NA
801,Анатолий Шалагин,NA,NA,Анатолий Михайлович,Шалагин,russia_patronyms,NA,NA,Анатолий,Михайлович,Михайлович,NA
456,Геннадий Месяц,NA,NA,Геннадий Андреевич,Месяц,russia_patronyms,NA,NA,Геннадий,Андреевич,Андреевич,NA
752,Рахим Хаитов,NA,NA,Рахим Мусаевич,Хаитов,russia_patronyms,NA,NA,Рахим,Мусаевич,Мусаевич,NA
699,Сергей Терновой,NA,NA,Сергей Константинович,Терновой,russia_patronyms,NA,NA,Сергей,Константинович,Константинович,NA
586,Александр Романенко,NA,NA,Александр Алексеевич,Романенко,russia_patronyms,NA,NA,Александр,Алексеевич,Алексеевич,NA
245,Гелий Жеребцов,NA,NA,Гелий Александрович,Жеребцов,russia_patronyms,NA,NA,Гелий,Александрович,Александрович,NA
141,Сергей Гаранин,NA,NA,Сергей Григорьевич,Гаранин,russia_patronyms,NA,NA,Сергей,Григорьевич,Григорьевич,NA
380,Александр Кулешов,NA,NA,Александр Петрович,Кулешов,russia_patronyms,NA,NA,Александр,Петрович,Петрович,NA
643,Ираида Сидорова,NA,NA,Ираида Степановна,Сидорова,russia_patronyms,NA,NA,Ираида,Степановна,Степановна,NA
32,Борис Аннин,NA,NA,Борис Дмитриевич,Аннин,russia_patronyms,NA,NA,Борис,Дмитриевич,Дмитриевич,NA
744,Владимир Фисинин,NA,NA,Владимир Иванович,Фисинин,russia_patronyms,NA,NA,Владимир,Иванович,Иванович,NA
661,Игорь Соколов,NA,NA,Игорь Анатольевич,Соколов,russia_patronyms,NA,NA,Игорь,Анатольевич,Анатольевич,NA
417,Алексей Лопатин,NA,NA,Алексей Владимирович,Лопатин,russia_patronyms,NA,NA,Алексей,Владимирович,Владимирович,NA
84,Владимир Большаков,NA,NA,Владимир Николаевич,Большаков,russia_patronyms,NA,NA,Владимир,Николаевич,Николаевич,NA
485,Лейла Намазова-Баранова,NA,NA,Лейла Сеймуровна,Намазова-Баранова,russia_patronyms,NA,NA,Лейла,Сеймуровна,Сеймуровна,NA
556,Борис Порфирьев,NA,NA,Борис Николаевич,Порфирьев,russia_patronyms,NA,NA,Борис,Николаевич,Николаевич,NA
784,Сергей Чернышев,NA,NA,Сергей Леонидович,Чернышев,russia_patronyms,NA,NA,Сергей,Леонидович,Леонидович,NA
622,Сергей Санин,NA,NA,Сергей Степанович,Санин,russia_patronyms,NA,NA,Сергей,Степанович,Степанович,NA
691,Владимир Сыроватка,NA,NA,Владимир Иванович,Сыроватка,russia_patronyms,NA,NA,Владимир,Иванович,Иванович,NA
735,Вячеслав Федоренко,NA,NA,Вячеслав Филиппович,Федоренко,russia_patronyms,NA,NA,Вячеслав,Филиппович,Филиппович,NA
365,Валерий Крюков,NA,NA,Валерий Анатольевич,Крюков,russia_patronyms,NA,NA,Валерий,Анатольевич,Анатольевич,NA
25,Виктор Альт,NA,NA,Виктор Валентинович,Альт,russia_patronyms,NA,NA,Виктор,Валентинович,Валентинович,NA
672,Юрий Спиридонов,NA,NA,Юрий Яковлевич,Спиридонов,russia_patronyms,NA,NA,Юрий,Яковлевич,Яковлевич,NA
802,Борис Шарков,NA,NA,Борис Юрьевич,Шарков,russia_patronyms,NA,NA,Борис,Юрьевич,Юрьевич,NA
757,Виталий Хилько,NA,NA,Виталий Александрович,Хилько,russia_patronyms,NA,NA,Виталий,Александрович,Александрович,NA
792,Олег Чупахин,NA,NA,Олег Николаевич,Чупахин,russia_patronyms,NA,NA,Олег,Николаевич,Николаевич,NA
135,Арам Галстян,NA,NA,Арам Генрихович,Галстян,russia_patronyms,NA,NA,Арам,Генрихович,Генрихович,NA
146,Павел Георгиев,NA,NA,Павел Георгиевич,Георгиев,russia_patronyms,NA,NA,Павел,Георгиевич,Георгиевич,NA
686,Сергей Суржиков,NA,NA,Сергей Тимофеевич,Суржиков,russia_patronyms,NA,NA,Сергей,Тимофеевич,Тимофеевич,NA
409,Андрей Лисицын-Светланов,NA,NA,Андрей Геннадьевич,Лисицын-Светланов,russia_patronyms,NA,NA,Андрей,Геннадьевич,Геннадьевич,NA
714,Борис Трофимов,NA,NA,Борис Александрович,Трофимов,russia_patronyms,NA,NA,Борис,Александрович,Александрович,NA
188,Абдусалам Гусейнов,NA,NA,Абдусалам Абдулкеримович,Гусейнов,russia_patronyms,NA,NA,Абдусалам,Абдулкеримович,Абдулкеримович,NA
361,Иван Кружилин,NA,NA,Иван Пантелеевич,Кружилин,russia_patronyms,NA,NA,Иван,Пантелеевич,Пантелеевич,NA
685,Гурий Ступаков,NA,NA,Гурий Петрович,Ступаков,russia_patronyms,NA,NA,Гурий,Петрович,Петрович,NA
535,Юрий Пивоваров,NA,NA,Юрий Сергеевич,Пивоваров,russia_patronyms,NA,NA,Юрий,Сергеевич,Сергеевич,NA
516,Александр Панин,NA,NA,Александр Николаевич,Панин,russia_patronyms,NA,NA,Александр,Николаевич,Николаевич,NA
272,Ильдар Ибрагимов,NA,NA,Ильдар Абдуллович,Ибрагимов,russia_patronyms,NA,NA,Ильдар,Абдуллович,Абдуллович,NA
212,Илья Долгушин,NA,NA,Илья Ильич,Долгушин,russia_patronyms,NA,NA,Илья,Ильич,Ильич,NA
527,Владимир Петров,NA,NA,Владимир Иванович,Петров,russia_patronyms,NA,NA,Владимир,Иванович,Иванович,NA
396,Виктор Ларин,NA,NA,Виктор Лаврентьевич,Ларин,russia_patronyms,NA,NA,Виктор,Лаврентьевич,Лаврентьевич,NA
505,Геннадий Онищенко,NA,NA,Геннадий Григорьевич,Онищенко,russia_patronyms,NA,NA,Геннадий,Григорьевич,Григорьевич,NA
392,Николай Кушлинский,NA,NA,Николай Евгеньевич,Кушлинский,russia_patronyms,NA,NA,Николай,Евгеньевич,Евгеньевич,NA
696,Владимир Тартаковский,NA,NA,Владимир Александрович,Тартаковский,russia_patronyms,NA,NA,Владимир,Александрович,Александрович,NA
663,Юрий Соловьев,NA,NA,Юрий Николаевич,Соловьев,russia_patronyms,NA,NA,Юрий,Николаевич,Николаевич,NA
461,Владимир Милосердов,NA,NA,Владимир Васильевич,Милосердов,russia_patronyms,NA,NA,Владимир,Васильевич,Васильевич,NA
279,Владимир Ивашкин,NA,NA,Владимир Трофимович,Ивашкин,russia_patronyms,NA,NA,Владимир,Трофимович,Трофимович,NA
805,Владимир Шевченко,NA,NA,Владимир Ярославович,Шевченко,russia_patronyms,NA,NA,Владимир,Ярославович,Ярославович,NA
679,Валентин Стоник,NA,NA,Валентин Аронович,Стоник,russia_patronyms,NA,NA,Валентин,Аронович,Аронович,NA
390,Владимир Кутырев,NA,NA,Владимир Викторович,Кутырев,russia_patronyms,NA,NA,Владимир,Викторович,Викторович,NA
793,Евгений Чуразов,NA,NA,Евгений Михайлович,Чуразов,russia_patronyms,NA,NA,Евгений,Михайлович,Михайлович,NA
258,Нина Зайцева,NA,NA,Нина Владимировна,Зайцева,russia_patronyms,NA,NA,Нина,Владимировна,Владимировна,NA
241,Юрий Ершов,NA,NA,Юрий Леонидович,Ершов,russia_patronyms,NA,NA,Юрий,Леонидович,Леонидович,NA
41,Александр Асеев,NA,NA,Александр Леонидович,Асеев,russia_patronyms,NA,NA,Александр,Леонидович,Леонидович,NA
173,Дмитрий Гранов,NA,NA,Дмитрий Анатольевич,Гранов,russia_patronyms,NA,NA,Дмитрий,Анатольевич,Анатольевич,NA
45,Левон Ашрафян,NA,NA,Левон Андреевич,Ашрафян,russia_patronyms,NA,NA,Левон,Андреевич,Андреевич,NA
534,Юрий Пивоваров,NA,NA,Юрий Петрович,Пивоваров,russia_patronyms,NA,NA,Юрий,Петрович,Петрович,NA
532,Владимир Пешехонов,NA,NA,Владимир Григорьевич,Пешехонов,russia_patronyms,NA,NA,Владимир,Григорьевич,Григорьевич,NA
444,Виктор Маслов,NA,NA,Виктор Павлович,Маслов,russia_patronyms,NA,NA,Виктор,Павлович,Павлович,NA
479,Николай Мушников,NA,NA,Николай Варфоломеевич,Мушников,russia_patronyms,NA,NA,Николай,Варфоломеевич,Варфоломеевич,NA
513,Владимир Павлюшин,NA,NA,Владимир Алексеевич,Павлюшин,russia_patronyms,NA,NA,Владимир,Алексеевич,Алексеевич,NA
126,Сергей Волков,NA,NA,Сергей Николаевич,Волков,russia_patronyms,NA,NA,Сергей,Николаевич,Николаевич,NA
292,Николай Казанский,NA,NA,Николай Николаевич,Казанский,russia_patronyms,NA,NA,Николай,Николаевич,Николаевич,NA
336,Владимир Коненков,NA,NA,Владимир Иосифович,Коненков,russia_patronyms,NA,NA,Владимир,Иосифович,Иосифович,NA
626,Игорь Свинцов,NA,NA,Игорь Петрович,Свинцов,russia_patronyms,NA,NA,Игорь,Петрович,Петрович,NA
398,Юрий Лачуга,NA,NA,Юрий Федорович,Лачуга,russia_patronyms,NA,NA,Юрий,Федорович,Федорович,NA
15,Вениамин Алексеев,NA,NA,Вениамин Васильевич,Алексеев,russia_patronyms,NA,NA,Вениамин,Васильевич,Васильевич,NA
547,Наталья Полунина,NA,NA,Наталья Валентиновна,Полунина,russia_patronyms,NA,NA,Наталья,Валентиновна,Валентиновна,NA
675,Анатолий Стекольников,NA,NA,Анатолий Александрович,Стекольников,russia_patronyms,NA,NA,Анатолий,Александрович,Александрович,NA
796,Александр Чучалин,NA,NA,Александр Григорьевич,Чучалин,russia_patronyms,NA,NA,Александр,Григорьевич,Григорьевич,NA
166,Евгений Гордеев,NA,NA,Евгений Ильич,Гордеев,russia_patronyms,NA,NA,Евгений,Ильич,Ильич,NA
190,Михаил Давыдов,NA,NA,Михаил Иванович,Давыдов,russia_patronyms,NA,NA,Михаил,Иванович,Иванович,NA
819,Владимир Шувалов,NA,NA,Владимир Анатольевич,Шувалов,russia_patronyms,NA,NA,Владимир,Анатольевич,Анатольевич,NA
605,Дмитрий Рютов,NA,NA,Дмитрий Дмитриевич,Рютов,russia_patronyms,NA,NA,Дмитрий,Дмитриевич,Дмитриевич,NA
413,Яков Лобачевский,NA,NA,Яков Петрович,Лобачевский,russia_patronyms,NA,NA,Яков,Петрович,Петрович,NA
55,Олег Банных,NA,NA,Олег Александрович,Банных,russia_patronyms,NA,NA,Олег,Александрович,Александрович,NA
296,Армаис Камалов,NA,NA,Армаис Альбертович,Камалов,russia_patronyms,NA,NA,Армаис,Альбертович,Альбертович,NA
706,Всеволод Ткачук,NA,NA,Всеволод Арсеньевич,Ткачук,russia_patronyms,NA,NA,Всеволод,Арсеньевич,Арсеньевич,NA
761,Анатолий Холькин,NA,NA,Анатолий Иванович,Холькин,russia_patronyms,NA,NA,Анатолий,Иванович,Иванович,NA
671,Игорь Спасский,NA,NA,Игорь Дмитриевич,Спасский,russia_patronyms,NA,NA,Игорь,Дмитриевич,Дмитриевич,NA
660,Евгений Соколов,NA,NA,Евгений Иванович,Соколов,russia_patronyms,NA,NA,Евгений,Иванович,Иванович,NA
457,Валерий Мешалкин,NA,NA,Валерий Павлович,Мешалкин,russia_patronyms,NA,NA,Валерий,Павлович,Павлович,NA
617,Михаил Садовский,NA,NA,Михаил Виссарионович,Садовский,russia_patronyms,NA,NA,Михаил,Виссарионович,Виссарионович,NA
637,Александр Серков,NA,NA,Александр Федорович,Серков,russia_patronyms,NA,NA,Александр,Федорович,Федорович,NA
138,Ривнер Ганиев,NA,NA,Ривнер Фазылович,Ганиев,russia_patronyms,NA,NA,Ривнер,Фазылович,Фазылович,NA
771,Ирина Чазова,NA,NA,Ирина Евгеньевна,Чазова,russia_patronyms,NA,NA,Ирина,Евгеньевна,Евгеньевна,NA
789,Валерий Чиссов,NA,NA,Валерий Иванович,Чиссов,russia_patronyms,NA,NA,Валерий,Иванович,Иванович,NA
368,Александр Куделин,NA,NA,Александр Борисович,Куделин,russia_patronyms,NA,NA,Александр,Борисович,Борисович,NA
325,Николай Кожухов,NA,NA,Николай Иванович,Кожухов,russia_patronyms,NA,NA,Николай,Иванович,Иванович,NA
153,Александр Глико,NA,NA,Александр Олегович,Глико,russia_patronyms,NA,NA,Александр,Олегович,Олегович,NA
778,Валерий Черешнев,NA,NA,Валерий Александрович,Черешнев,russia_patronyms,NA,NA,Валерий,Александрович,Александрович,NA
507,Олег Орлов,NA,NA,Олег Игоревич,Орлов,russia_patronyms,NA,NA,Олег,Игоревич,Игоревич,NA
381,Валерий Кулешов,NA,NA,Валерий Владимирович,Кулешов,russia_patronyms,NA,NA,Валерий,Владимирович,Владимирович,NA
772,Валентин Чантурия,NA,NA,Валентин Алексеевич,Чантурия,russia_patronyms,NA,NA,Валентин,Алексеевич,Алексеевич,NA
576,Андрей Решетников,NA,NA,Андрей Вениаминович,Решетников,russia_patronyms,NA,NA,Андрей,Вениаминович,Вениаминович,NA
615,Роальд Сагдеев,NA,NA,Роальд Зиннурович,Сагдеев,russia_patronyms,NA,NA,Роальд,Зиннурович,Зиннурович,NA
391,Геннадий Куценко,NA,NA,Геннадий Иванович,Куценко,russia_patronyms,NA,NA,Геннадий,Иванович,Иванович,NA
257,Анатолий Завражнов,NA,NA,Анатолий Иванович,Завражнов,russia_patronyms,NA,NA,Анатолий,Иванович,Иванович,NA
594,Олег Руденко,NA,NA,Олег Владимирович,Руденко,russia_patronyms,NA,NA,Олег,Владимирович,Владимирович,NA
243,Владимир Железняков,NA,NA,Владимир Васильевич,Железняков,russia_patronyms,NA,NA,Владимир,Васильевич,Васильевич,NA
775,Валерий Чарушин,NA,NA,Валерий Николаевич,Чарушин,russia_patronyms,NA,NA,Валерий,Николаевич,Николаевич,NA
208,Владимир Дмитриев,NA,NA,Владимир Владимирович,Дмитриев,russia_patronyms,NA,NA,Владимир,Владимирович,Владимирович,NA
769,Алла Цыбань,NA,NA,Алла Викторовна,Цыбань,russia_patronyms,NA,NA,Алла,Викторовна,Викторовна,NA
367,Валерий Кубышкин,NA,NA,Валерий Алексеевич,Кубышкин,russia_patronyms,NA,NA,Валерий,Алексеевич,Алексеевич,NA
462,Павел Минакир,NA,NA,Павел Александрович,Минакир,russia_patronyms,NA,NA,Павел,Александрович,Александрович,NA
648,Александр Скринский,NA,NA,Александр Николаевич,Скринский,russia_patronyms,NA,NA,Александр,Николаевич,Николаевич,NA
150,Александр Гинцбург,NA,NA,Александр Леонидович,Гинцбург,russia_patronyms,NA,NA,Александр,Леонидович,Леонидович,NA
475,Николай Морозов,NA,NA,Николай Михайлович,Морозов,russia_patronyms,NA,NA,Николай,Михайлович,Михайлович,NA
276,Юрий Иванов,NA,NA,Юрий Анатольевич,Иванов,russia_patronyms,NA,NA,Юрий,Анатольевич,Анатольевич,NA
526,Андрей Петров,NA,NA,Андрей Николаевич,Петров,russia_patronyms,NA,NA,Андрей,Николаевич,Николаевич,NA
583,Сергей Рожнов,NA,NA,Сергей Владимирович,Рожнов,russia_patronyms,NA,NA,Сергей,Владимирович,Владимирович,NA
480,Владимир Мясников,NA,NA,Владимир Степанович,Мясников,russia_patronyms,NA,NA,Владимир,Степанович,Степанович,NA
524,Валентина Петеркова,NA,NA,Валентина Александровна,Петеркова,russia_patronyms,NA,NA,Валентина,Александровна,Александровна,NA
329,Андрей Кокошин,NA,NA,Андрей Афанасьевич,Кокошин,russia_patronyms,NA,NA,Андрей,Афанасьевич,Афанасьевич,NA
317,Валерий Кирюшин,NA,NA,Валерий Иванович,Кирюшин,russia_patronyms,NA,NA,Валерий,Иванович,Иванович,NA
835,Олег Янушевич,NA,NA,Олег Олегович,Янушевич,russia_patronyms,NA,NA,Олег,Олегович,Олегович,NA
432,Александр Макаров,NA,NA,Александр Александрович,Макаров,russia_patronyms,NA,NA,Александр,Александрович,Александрович,NA
550,Николай Пономарев-Степной,NA,NA,Николай Николаевич,Пономарев-Степной,russia_patronyms,NA,NA,Николай,Николаевич,Николаевич,NA
799,Александр Шабров,NA,NA,Александр Владимирович,Шабров,russia_patronyms,NA,NA,Александр,Владимирович,Владимирович,NA
27,Наиль Амиров,NA,NA,Наиль Хабибуллович,Амиров,russia_patronyms,NA,NA,Наиль,Хабибуллович,Хабибуллович,NA
429,Владимир Маевский,NA,NA,Владимир Иванович,Маевский,russia_patronyms,NA,NA,Владимир,Иванович,Иванович,NA
489,Сергей Недоспасов,NA,NA,Сергей Артурович,Недоспасов,russia_patronyms,NA,NA,Сергей,Артурович,Артурович,NA
453,Николай Медуницын,NA,NA,Николай Васильевич,Медуницын,russia_patronyms,NA,NA,Николай,Васильевич,Васильевич,NA
354,Геннадий Котельников,NA,NA,Геннадий Петрович,Котельников,russia_patronyms,NA,NA,Геннадий,Петрович,Петрович,NA
174,Михаил Грачев,NA,NA,Михаил Александрович,Грачев,russia_patronyms,NA,NA,Михаил,Александрович,Александрович,NA
646,Олег Синяшин,NA,NA,Олег Герольдович,Синяшин,russia_patronyms,NA,NA,Олег,Герольдович,Герольдович,NA
87,Валерий Бондур,NA,NA,Валерий Григорьевич,Бондур,russia_patronyms,NA,NA,Валерий,Григорьевич,Григорьевич,NA
728,Василий Учайкин,NA,NA,Василий Федорович,Учайкин,russia_patronyms,NA,NA,Василий,Федорович,Федорович,NA
408,Андрей Лисица,NA,NA,Андрей Валерьевич,Лисица,russia_patronyms,NA,NA,Андрей,Валерьевич,Валерьевич,NA
59,Леонид Барбараш,NA,NA,Леонид Семенович,Барбараш,russia_patronyms,NA,NA,Леонид,Семенович,Семенович,NA
814,Евгений Шляхто,NA,NA,Евгений Владимирович,Шляхто,russia_patronyms,NA,NA,Евгений,Владимирович,Владимирович,NA
745,Михаил Флинт,NA,NA,Михаил Владимирович,Флинт,russia_patronyms,NA,NA,Михаил,Владимирович,Владимирович,NA
433,Алексей Макаров,NA,NA,Алексей Александрович,Макаров,russia_patronyms,NA,NA,Алексей,Александрович,Александрович,NA
178,Фёдор Гречников,NA,NA,Фёдор Васильевич,Гречников,russia_patronyms,NA,NA,Фёдор,Васильевич,Васильевич,NA
589,Иван Романович,NA,NA,Иван Константинович,Романович,russia_patronyms,NA,NA,Иван,Константинович,Константинович,NA
813,Вячеслав Шкурупий,NA,NA,Вячеслав Алексеевич,Шкурупий,russia_patronyms,NA,NA,Вячеслав,Алексеевич,Алексеевич,NA
710,Гарегин Тосунян,NA,NA,Гарегин Ашотович,Тосунян,russia_patronyms,NA,NA,Гарегин,Ашотович,Ашотович,NA
374,Борис Кузык,NA,NA,Борис Николаевич,Кузык,russia_patronyms,NA,NA,Борис,Николаевич,Николаевич,NA
92,Николай Бохан,NA,NA,Николай Александрович,Бохан,russia_patronyms,NA,NA,Николай,Александрович,Александрович,NA
311,Кирилл Кашкин,NA,NA,Кирилл Павлович,Кашкин,russia_patronyms,NA,NA,Кирилл,Павлович,Павлович,NA
521,Валентин Пармон,NA,NA,Валентин Николаевич,Пармон,russia_patronyms,NA,NA,Валентин,Николаевич,Николаевич,NA
64,Юрий Беленков,NA,NA,Юрий Никитич,Беленков,russia_patronyms,NA,NA,Юрий,Никитич,Никитич,NA
548,Юрий Полушин,NA,NA,Юрий Сергеевич,Полушин,russia_patronyms,NA,NA,Юрий,Сергеевич,Сергеевич,NA
1845,Laurie Glimcher,Harvard University,2002,Laurie,Glimcher,us,1,NA,NA,NA,NA,NA
551,Frederick Sanger,Medical Research Council,1967,Frederick,Sanger,us,1,NA,NA,NA,NA,NA
2530,Steven Tanksley,Cornell University,1995,Steven,Tanksley,us,1,NA,NA,NA,NA,NA
1736,Norman Phillips,National Oceanic and Atmospheric Administration,1976,Norman,Phillips,us,1,NA,NA,NA,NA,NA
728,James Darnell,Rockefeller University,1973,James,Darnell,us,1,NA,NA,NA,NA,NA
1405,Thomas Eisner,Cornell University,1969,Thomas,Eisner,us,1,NA,NA,NA,NA,NA
1704,Donald Hunten,University of Arizona,1981,Donald,Hunten,us,1,NA,NA,NA,NA,NA
203,William F. Brinkman,Princeton University,1984,William,Brinkman,us,1,NA,NA,NA,NA,NA
976,Albert Eschenmoser,Swiss Federal Institute of Technology,1973,Albert,Eschenmoser,us,1,NA,NA,NA,NA,NA
1942,Eloise Giblett,Puget Sound Blood Center,1980,Eloise,Giblett,us,1,NA,NA,NA,NA,NA
357,George Preston,Carnegie Institution of Washington,1977,George,Preston,us,1,NA,NA,NA,NA,NA
2771,Robert Desimone,National Institutes of Health,1999,Robert,Desimone,us,1,NA,NA,NA,NA,NA
1754,Margaret Tolbert,University of Colorado at Boulder,2004,Margaret,Tolbert,us,1,NA,NA,NA,NA,NA
190,Grace Wahba,University of Wisconsin–Madison,2000,Grace,Wahba,us,1,NA,NA,NA,NA,NA
1234,V. Kerry Smith,Arizona State University,2004,Kerry,Smith,us,2,NA,NA,NA,NA,NA
2121,Gerald Shulman,Yale University,2007,Gerald,Shulman,us,1,NA,NA,NA,NA,NA
60,Ofer Bar-Yosef,Harvard University,2001,Ofer,Bar-Yosef,us,1,NA,NA,NA,NA,NA
2155,Daniel Carleton Gajdusek,Centre National de la Recherche Scientifique,1974,Daniel,Gajdusek,us,1,NA,NA,NA,NA,NA
1192,Avinash Dixit,Princeton University,2005,Avinash,Dixit,us,1,NA,NA,NA,NA,NA
2460,Harald Reuter,University of Bern,1997,Harald,Reuter,us,1,NA,NA,NA,NA,NA
2608,Gergely Csibra,Central European University,2017,Gergely,Csibra,us,1,NA,NA,NA,NA,NA
1927,Albert de la Chapelle,Ohio State University,1997,Albert,Chapelle,us,1,NA,NA,NA,NA,NA
1610,John Hayes,Woods Hole Oceanographic Institution,1998,John,Hayes,us,1,NA,NA,NA,NA,NA
2564,Major Goodman,North Carolina State University,1986,Major,Goodman,us,1,NA,NA,NA,NA,NA
350,Guido Munch,California Institute of Technology,1967,Guido,Munch,us,1,NA,NA,NA,NA,NA
1042,Thomas J. Meyer,University of North Carolina at Chapel Hill,1994,Thomas,Meyer,us,1,NA,NA,NA,NA,NA
1389,Carl Woese,University of Illinois at Urbana–Champaign,1988,Carl,Woese,us,1,NA,NA,NA,NA,NA
1130,Manuel Blum,Carnegie Mellon University,2002,Manuel,Blum,us,1,NA,NA,NA,NA,NA
1460,Ronald W. Davis,Stanford University,1983,Ronald,Davis,us,1,NA,NA,NA,NA,NA
1791,Wolfgang Lutz,International Institute for Applied Systems Analysis,2016,Wolfgang,Lutz,us,1,NA,NA,NA,NA,NA
2641,Philip Johnson-Laird,Princeton University,2007,Philip,Johnson-Laird,us,1,NA,NA,NA,NA,NA
331,Carl Heiles,"University of California, Berkeley",1990,Carl,Heiles,us,1,NA,NA,NA,NA,NA
890,Joseph Takahashi,Northwestern University,2003,Joseph,Takahashi,us,1,NA,NA,NA,NA,NA
1082,Jean-Michel Saveant,Paris Diderot University,2001,Jean-Michel,Saveant,us,1,NA,NA,NA,NA,NA
2159,Stephen Goff,Columbia University,2006,Stephen,Goff,us,1,NA,NA,NA,NA,NA
1091,K. Barry Sharpless,Scripps Research Institute,1985,Barry,Sharpless,us,1,NA,NA,NA,NA,NA
2231,James Bjorken,Stanford University,1973,James,Bjorken,us,1,NA,NA,NA,NA,NA
1078,John Ross,Stanford University,1976,John,Ross,us,1,NA,NA,NA,NA,NA
2152,Mary K. Estes,Baylor College of Medicine,2007,Mary,Estes,us,1,NA,NA,NA,NA,NA
2632,Peter Hagoort,Max Planck Institute for Psycholinguistics,2018,Peter,Hagoort,us,1,NA,NA,NA,NA,NA
2623,Michael Gazzaniga,"University of California, Santa Barbara",2011,Michael,Gazzaniga,us,1,NA,NA,NA,NA,NA
2331,Ann Nelson,University of Washington,2012,Ann,Nelson,us,1,NA,NA,NA,NA,NA
2753,Kenneth Wachter,"University of California, Berkeley",1999,Kenneth,Wachter,us,1,NA,NA,NA,NA,NA
1969,Hilary Koprowski,Thomas Jefferson University,1976,Hilary,Koprowski,us,1,NA,NA,NA,NA,NA
1803,Pedro A. Sanchez,Columbia University,2012,Pedro,Sanchez,us,1,NA,NA,NA,NA,NA
1244,Jan Achenbach,Northwestern University,1992,Jan,Achenbach,us,1,NA,NA,NA,NA,NA
2759,Larry Abbott,Columbia University,2014,Larry,Abbott,us,1,NA,NA,NA,NA,NA
901,Robert Alberty,Massachusetts Institute of Technology,1965,Robert,Alberty,us,1,NA,NA,NA,NA,NA
1312,Allen Puckett,Hughes Electronics Corporation,1974,Allen,Puckett,us,1,NA,NA,NA,NA,NA
2269,Jerome Isaac Friedman,Massachusetts Institute of Technology,1992,Jerome,Friedman,us,1,NA,NA,NA,NA,NA
1095,Peter Stang,University of Utah,2000,Peter,Stang,us,1,NA,NA,NA,NA,NA
261,David R. Nelson,Harvard University,1994,David,Nelson,us,1,NA,NA,NA,NA,NA
2618,Marianne Frankenhaeuser [sv],University of Stockholm,1989,Marianne,Frankenhaeuser,us,1,NA,NA,NA,NA,NA
682,John Sedat,"University of California, San Francisco",2009,John,Sedat,us,1,NA,NA,NA,NA,NA
1079,Peter Rossky,Rice University,2011,Peter,Rossky,us,1,NA,NA,NA,NA,NA
1595,George H. Denton,University of Maine,2002,George,Denton,us,1,NA,NA,NA,NA,NA
2216,Stephen L. Adler,Institute for Advanced Study,1975,Stephen,Adler,us,1,NA,NA,NA,NA,NA
645,Angela Gronenborn,University of Pittsburgh,2007,Angela,Gronenborn,us,1,NA,NA,NA,NA,NA
1935,Stephen Elledge,Harvard University,2003,Stephen,Elledge,us,1,NA,NA,NA,NA,NA
860,Lynn Landmesser,Case Western Reserve University,2001,Lynn,Landmesser,us,1,NA,NA,NA,NA,NA
2402,Lincoln Wolfenstein,Carnegie Mellon University,1978,Lincoln,Wolfenstein,us,1,NA,NA,NA,NA,NA
1947,Mark Groudine,Fred Hutchinson Cancer Research Center,2001,Mark,Groudine,us,1,NA,NA,NA,NA,NA
1535,Mary-Lou Pardue,Massachusetts Institute of Technology,1983,Mary-Lou,Pardue,us,1,NA,NA,NA,NA,NA
544,John D. Roberts,California Institute of Technology,1956,John,Roberts,us,1,NA,NA,NA,NA,NA
663,Stephen Mayo,California Institute of Technology,2004,Stephen,Mayo,us,1,NA,NA,NA,NA,NA
1043,Albert Meyers,Colorado State University,1994,Albert,Meyers,us,1,NA,NA,NA,NA,NA
2476,Bob Buchanan,"University of California, Berkeley",1995,Bob,Buchanan,us,1,NA,NA,NA,NA,NA
2574,Todd Klaenhammer,North Carolina State University,2001,Todd,Klaenhammer,us,1,NA,NA,NA,NA,NA
2493,Emanuel Epstein,"University of California, Davis",1978,Emanuel,Epstein,us,1,NA,NA,NA,NA,NA
342,Shrinivas Kulkarni,California Institute of Technology,2003,Shrinivas,Kulkarni,us,1,NA,NA,NA,NA,NA
2611,Barbara Dosher,"University of California, Irvine",2011,Barbara,Dosher,us,1,NA,NA,NA,NA,NA
2296,Wick Haxton,University of Washington,1999,Wick,Haxton,us,1,NA,NA,NA,NA,NA
644,Philip Green,University of Washington,2001,Philip,Green,us,1,NA,NA,NA,NA,NA
2133,Donald Zilversmit,Cornell University,1989,Donald,Zilversmit,us,1,NA,NA,NA,NA,NA
484,Paul Kaesberg,University of Wisconsin–Madison,1991,Paul,Kaesberg,us,1,NA,NA,NA,NA,NA
2208,Eckard Wimmer,Stony Brook University,2012,Eckard,Wimmer,us,1,NA,NA,NA,NA,NA
1811,Richard M. Locksley,"University of California, San Francisco",2017,Richard,Locksley,us,1,NA,NA,NA,NA,NA
2393,Rainer Weiss,Massachusetts Institute of Technology,2000,Rainer,Weiss,us,1,NA,NA,NA,NA,NA
1738,Veerabhadran Ramanathan,"University of California, San Diego",2002,Veerabhadran,Ramanathan,us,1,NA,NA,NA,NA,NA
